mean_1m_temp_degC,mean_0_5m_temp_degC,model,valid_date,forecast_date
16.075161,14.716895,4,2024-06-30,2024-06-25
15.575969,14.244074,4,2024-07-01,2024-06-25
17.49808,15.437277,1,2024-06-26,2024-06-26
17.705214,15.775934,1,2024-06-27,2024-06-26
16.84654,15.771641,1,2024-06-28,2024-06-26
15.642021,15.020304,1,2024-06-29,2024-06-26
14.581802,13.706337,1,2024-06-30,2024-06-26
13.766664,12.986057,1,2024-07-01,2024-06-26
13.586564,13.092843,1,2024-07-02,2024-06-26
17.157837,15.319024,2,2024-06-26,2024-06-26
17.554703,15.637951,2,2024-06-27,2024-06-26
16.818153,15.205753,2,2024-06-28,2024-06-26
16.094551,13.974193,2,2024-06-29,2024-06-26
15.251283,12.547306,2,2024-06-30,2024-06-26
14.078471,11.712028,2,2024-07-01,2024-06-26
13.526934,11.725972,2,2024-07-02,2024-06-26
17.28651,15.276941,3,2024-06-26,2024-06-26
17.238918,15.494558,3,2024-06-27,2024-06-26
16.962126,15.678117,3,2024-06-28,2024-06-26
16.720325,14.37515,3,2024-06-29,2024-06-26
16.1586,13.0785885,3,2024-06-30,2024-06-26
16.102514,13.534958,3,2024-07-01,2024-06-26
16.130917,14.125571,3,2024-07-02,2024-06-26
17.390465,15.609178,4,2024-06-26,2024-06-26
17.694517,16.027218,4,2024-06-27,2024-06-26
17.250988,16.165155,4,2024-06-28,2024-06-26
16.544674,15.56245,4,2024-06-29,2024-06-26
16.054207,14.695221,4,2024-06-30,2024-06-26
15.56037,14.22826,4,2024-07-01,2024-06-26
15.160185,14.26652,4,2024-07-02,2024-06-26
17.455826,15.62355,1,2024-06-27,2024-06-27
16.721779,15.6564045,1,2024-06-28,2024-06-27
15.563301,14.943445,1,2024-06-29,2024-06-27
14.533695,13.655701,1,2024-06-30,2024-06-27
13.742545,12.95858,1,2024-07-01,2024-06-27
13.571937,13.075942,1,2024-07-02,2024-06-27
13.785013,13.738423,1,2024-07-03,2024-06-27
17.535995,15.719812,2,2024-06-27,2024-06-27
16.818056,15.225961,2,2024-06-28,2024-06-27
16.099258,13.982496,2,2024-06-29,2024-06-27
15.256919,12.552136,2,2024-06-30,2024-06-27
14.082181,11.714404,2,2024-07-01,2024-06-27
13.52841,11.726601,2,2024-07-02,2024-06-27
13.498922,12.757368,2,2024-07-03,2024-06-27
17.26574,15.626907,3,2024-06-27,2024-06-27
17.012407,15.724251,3,2024-06-28,2024-06-27
16.753094,14.408508,3,2024-06-29,2024-06-27
16.174309,13.092192,3,2024-06-30,2024-06-27
16.110703,13.542356,3,2024-07-01,2024-06-27
16.135735,14.129815,3,2024-07-02,2024-06-27
16.014978,14.928434,3,2024-07-03,2024-06-27
17.441698,15.813015,4,2024-06-27,2024-06-27
17.1224,16.02455,4,2024-06-28,2024-06-27
16.462484,15.477073,4,2024-06-29,2024-06-27
15.994423,14.633702,4,2024-06-30,2024-06-27
15.515672,14.183022,4,2024-07-01,2024-06-27
15.124794,14.232064,4,2024-07-02,2024-06-27
14.578548,14.252239,4,2024-07-03,2024-06-27
16.556501,15.615907,1,2024-06-28,2024-06-28
15.485145,14.886012,1,2024-06-29,2024-06-28
14.490547,13.614013,1,2024-06-30,2024-06-28
13.721652,12.935414,1,2024-07-01,2024-06-28
13.559447,13.0615835,1,2024-07-02,2024-06-28
13.775557,13.727601,1,2024-07-03,2024-06-28
13.850341,13.581921,1,2024-07-04,2024-06-28
16.580997,15.142203,2,2024-06-28,2024-06-28
15.952496,13.895234,2,2024-06-29,2024-06-28
15.1532955,12.48662,2,2024-06-30,2024-06-28
14.027964,11.686159,2,2024-07-01,2024-06-28
13.5110235,11.7225485,2,2024-07-02,2024-06-28
13.495162,12.757838,2,2024-07-03,2024-06-28
13.643462,13.107775,2,2024-07-04,2024-06-28
16.989618,15.703649,3,2024-06-28,2024-06-28
16.738333,14.393467,3,2024-06-29,2024-06-28
16.167233,13.086059,3,2024-06-30,2024-06-28
16.107018,13.539027,3,2024-07-01,2024-06-28
16.133568,14.127906,3,2024-07-02,2024-06-28
16.013617,14.927315,3,2024-07-03,2024-06-28
15.435724,14.7555065,3,2024-07-04,2024-06-28
16.916748,15.865584,4,2024-06-28,2024-06-28
16.336353,15.35392,4,2024-06-29,2024-06-28
15.90308,14.541152,4,2024-06-30,2024-06-28
15.446987,14.113813,4,2024-07-01,2024-06-28
15.070121,14.178847,4,2024-07-02,2024-06-28
14.53983,14.21535,4,2024-07-03,2024-06-28
14.824129,14.621509,4,2024-07-04,2024-06-28
