mean_1m_temp_degC,mean_0_5m_temp_degC,model,valid_date,forecast_date
14.815754,12.724886,4,2024-06-23,2024-06-17
13.037208,12.637626,1,2024-06-18,2024-06-18
12.7295265,12.614166,1,2024-06-19,2024-06-18
13.931852,12.51196,1,2024-06-20,2024-06-18
15.231415,12.660098,1,2024-06-21,2024-06-18
15.570538,13.4591,1,2024-06-22,2024-06-18
15.894395,13.9983,1,2024-06-23,2024-06-18
16.52305,14.162977,1,2024-06-24,2024-06-18
14.397171,12.979829,2,2024-06-18,2024-06-18
14.471897,13.403527,2,2024-06-19,2024-06-18
14.8600025,13.276892,2,2024-06-20,2024-06-18
15.795857,13.391079,2,2024-06-21,2024-06-18
15.817589,13.46605,2,2024-06-22,2024-06-18
15.573776,13.2661495,2,2024-06-23,2024-06-18
15.961118,13.392204,2,2024-06-24,2024-06-18
14.295028,11.4138365,3,2024-06-18,2024-06-18
13.365067,11.285011,3,2024-06-19,2024-06-18
13.264797,11.940858,3,2024-06-20,2024-06-18
13.975059,12.219316,3,2024-06-21,2024-06-18
14.2924,12.821924,3,2024-06-22,2024-06-18
14.52361,12.902897,3,2024-06-23,2024-06-18
15.024124,12.85843,3,2024-06-24,2024-06-18
12.234003,11.59421,4,2024-06-18,2024-06-18
12.574796,12.118853,4,2024-06-19,2024-06-18
13.431154,11.972418,4,2024-06-20,2024-06-18
14.397319,12.339738,4,2024-06-21,2024-06-18
14.621115,12.604862,4,2024-06-22,2024-06-18
14.672335,12.591829,4,2024-06-23,2024-06-18
15.301307,12.958322,4,2024-06-24,2024-06-18
12.921402,12.870942,1,2024-06-19,2024-06-19
14.097478,12.704193,1,2024-06-20,2024-06-19
15.368858,12.816305,1,2024-06-21,2024-06-19
15.685105,13.590515,1,2024-06-22,2024-06-19
15.991596,14.109988,1,2024-06-23,2024-06-19
16.60628,14.264449,1,2024-06-24,2024-06-19
16.916695,14.658514,1,2024-06-25,2024-06-19
14.23955,13.316717,2,2024-06-19,2024-06-19
14.726048,13.178783,2,2024-06-20,2024-06-19
15.689328,13.303925,2,2024-06-21,2024-06-19
15.742141,13.394216,2,2024-06-22,2024-06-19
15.513051,13.20602,2,2024-06-23,2024-06-19
15.907322,13.343957,2,2024-06-24,2024-06-19
16.097462,13.592841,2,2024-06-25,2024-06-19
13.885174,11.557171,3,2024-06-19,2024-06-19
13.610901,12.230869,3,2024-06-20,2024-06-19
14.229389,12.425722,3,2024-06-21,2024-06-19
14.49059,13.006233,3,2024-06-22,2024-06-19
14.682938,13.053897,3,2024-06-23,2024-06-19
15.159123,12.97504,3,2024-06-24,2024-06-19
15.452413,13.304151,3,2024-06-25,2024-06-19
12.44196,12.267143,4,2024-06-19,2024-06-19
13.411134,11.996059,4,2024-06-20,2024-06-19
14.398832,12.350075,4,2024-06-21,2024-06-19
14.626828,12.612289,4,2024-06-22,2024-06-19
14.67838,12.597942,4,2024-06-23,2024-06-19
15.306936,12.963406,4,2024-06-24,2024-06-19
15.820209,13.466602,4,2024-06-25,2024-06-19
14.426064,13.487297,1,2024-06-20,2024-06-20
15.79927,13.382869,1,2024-06-21,2024-06-20
16.070671,14.0525,1,2024-06-22,2024-06-20
16.323301,14.49734,1,2024-06-23,2024-06-20
16.889202,14.613737,1,2024-06-24,2024-06-20
17.154762,14.957193,1,2024-06-25,2024-06-20
17.264751,14.724397,1,2024-06-26,2024-06-20
14.243016,13.408388,2,2024-06-20,2024-06-20
15.53934,13.330495,2,2024-06-21,2024-06-20
15.730608,13.42179,2,2024-06-22,2024-06-20
15.528332,13.229088,2,2024-06-23,2024-06-20
15.925927,13.362557,2,2024-06-24,2024-06-20
16.114874,13.609152,2,2024-06-25,2024-06-20
16.31308,13.53607,2,2024-06-26,2024-06-20
14.253302,13.418059,3,2024-06-20,2024-06-20
14.948692,13.144491,3,2024-06-21,2024-06-20
15.069069,13.557686,3,2024-06-22,2024-06-20
15.152726,13.503178,3,2024-06-23,2024-06-20
15.565441,13.3332615,3,2024-06-24,2024-06-20
15.779547,13.584539,3,2024-06-25,2024-06-20
16.171745,13.652469,3,2024-06-26,2024-06-20
14.3376,13.415464,4,2024-06-20,2024-06-20
15.542624,13.514504,4,2024-06-21,2024-06-20
15.668911,13.631767,4,2024-06-22,2024-06-20
15.618281,13.513545,4,2024-06-23,2024-06-20
16.142382,13.737995,4,2024-06-24,2024-06-20
16.507637,14.125283,4,2024-06-25,2024-06-20
16.806583,14.1638,4,2024-06-26,2024-06-20
15.563812,13.611046,1,2024-06-21,2024-06-21
16.046974,14.121773,1,2024-06-22,2024-06-21
16.336363,14.531735,1,2024-06-23,2024-06-21
16.908007,14.639824,1,2024-06-24,2024-06-21
17.171448,14.978614,1,2024-06-25,2024-06-21
17.277544,14.741375,1,2024-06-26,2024-06-21
17.350018,14.98988,1,2024-06-27,2024-06-21
15.574913,13.883324,2,2024-06-21,2024-06-21
16.081028,13.893463,2,2024-06-22,2024-06-21
15.900876,13.628922,2,2024-06-23,2024-06-21
16.276236,13.688941,2,2024-06-24,2024-06-21
16.431423,13.905683,2,2024-06-25,2024-06-21
16.58323,13.771214,2,2024-06-26,2024-06-21
16.78063,13.906055,2,2024-06-27,2024-06-21
15.092528,13.633354,3,2024-06-21,2024-06-21
15.23854,13.766608,3,2024-06-22,2024-06-21
15.300089,13.653647,3,2024-06-23,2024-06-21
15.697991,13.45474,3,2024-06-24,2024-06-21
15.885957,13.677961,3,2024-06-25,2024-06-21
16.256767,13.722917,3,2024-06-26,2024-06-21
16.263786,13.688294,3,2024-06-27,2024-06-21
15.432078,13.914182,4,2024-06-21,2024-06-21
15.800456,13.887131,4,2024-06-22,2024-06-21
15.793661,13.722302,4,2024-06-23,2024-06-21
16.309822,13.910891,4,2024-06-24,2024-06-21
16.645937,14.269771,4,2024-06-25,2024-06-21
16.908813,14.271484,4,2024-06-26,2024-06-21
17.04102,14.506165,4,2024-06-27,2024-06-21
15.5403805,14.231014,1,2024-06-22,2024-06-22
15.757153,14.332501,1,2024-06-23,2024-06-22
16.654787,14.616805,1,2024-06-24,2024-06-22
17.158695,15.214445,1,2024-06-25,2024-06-22
17.558647,15.261754,1,2024-06-26,2024-06-22
17.707287,15.621671,1,2024-06-27,2024-06-22
17.185017,15.884058,1,2024-06-28,2024-06-22
15.54189,13.985437,2,2024-06-22,2024-06-22
15.510053,13.708588,2,2024-06-23,2024-06-22
16.125055,13.96655,2,2024-06-24,2024-06-22
16.49005,14.440136,2,2024-06-25,2024-06-22
16.896292,14.408618,2,2024-06-26,2024-06-22
17.205727,14.793253,2,2024-06-27,2024-06-22
16.713455,14.879008,2,2024-06-28,2024-06-22
15.672688,14.223155,3,2024-06-22,2024-06-22
15.623242,14.026523,3,2024-06-23,2024-06-22
16.04884,14.01274,3,2024-06-24,2024-06-22
16.284834,14.36722,3,2024-06-25,2024-06-22
16.788395,14.333093,3,2024-06-26,2024-06-22
16.729483,14.558663,3,2024-06-27,2024-06-22
16.496996,15.284265,3,2024-06-28,2024-06-22
15.576657,14.355946,4,2024-06-22,2024-06-22
15.723717,14.165961,4,2024-06-23,2024-06-22
16.48447,14.45167,4,2024-06-24,2024-06-22
16.965654,15.004717,4,2024-06-25,2024-06-22
17.388424,15.140185,4,2024-06-26,2024-06-22
17.560045,15.516941,4,2024-06-27,2024-06-22
17.258442,15.817439,4,2024-06-28,2024-06-22
15.517331,14.274165,1,2024-06-23,2024-06-23
16.52891,14.5046215,1,2024-06-24,2024-06-23
17.06641,15.108132,1,2024-06-25,2024-06-23
17.491245,15.173418,1,2024-06-26,2024-06-23
17.659977,15.557001,1,2024-06-27,2024-06-23
17.155155,15.847345,1,2024-06-28,2024-06-23
16.288233,15.451936,1,2024-06-29,2024-06-23
15.486056,13.816379,2,2024-06-23,2024-06-23
16.187428,14.058942,2,2024-06-24,2024-06-23
16.562593,14.524685,2,2024-06-25,2024-06-23
16.959917,14.478712,2,2024-06-26,2024-06-23
17.257984,14.8551655,2,2024-06-27,2024-06-23
16.758722,14.929536,2,2024-06-28,2024-06-23
16.231585,14.173475,2,2024-06-29,2024-06-23
15.682614,13.9760895,3,2024-06-23,2024-06-23
16.063326,14.005416,3,2024-06-24,2024-06-23
16.291218,14.369875,3,2024-06-25,2024-06-23
16.792171,14.335988,3,2024-06-26,2024-06-23
16.73199,14.561275,3,2024-06-27,2024-06-23
16.49873,15.285842,3,2024-06-28,2024-06-23
16.44082,14.408094,3,2024-06-29,2024-06-23
15.624721,14.285558,4,2024-06-23,2024-06-23
16.501102,14.523239,4,2024-06-24,2024-06-23
16.998802,15.054882,4,2024-06-25,2024-06-23
17.414967,15.1758,4,2024-06-26,2024-06-23
17.577587,15.541908,4,2024-06-27,2024-06-23
17.26929,15.831875,4,2024-06-28,2024-06-23
16.774126,15.524935,4,2024-06-29,2024-06-23
16.742462,14.910313,1,2024-06-24,2024-06-24
17.218208,15.099195,1,2024-06-25,2024-06-24
17.33615,14.824206,1,2024-06-26,2024-06-24
17.395897,15.053271,1,2024-06-27,2024-06-24
17.192087,15.601492,1,2024-06-28,2024-06-24
16.751146,15.646312,1,2024-06-29,2024-06-24
16.156628,14.866392,1,2024-06-30,2024-06-24
16.526985,14.836344,2,2024-06-24,2024-06-24
17.146984,14.834356,2,2024-06-25,2024-06-24
17.26669,14.460644,2,2024-06-26,2024-06-24
17.345846,14.49459,2,2024-06-27,2024-06-24
16.873106,14.618573,2,2024-06-28,2024-06-24
16.412066,14.23498,2,2024-06-29,2024-06-24
15.928427,13.345367,2,2024-06-30,2024-06-24
16.419046,14.673117,3,2024-06-24,2024-06-24
16.65519,14.509425,3,2024-06-25,2024-06-24
16.903082,14.32534,3,2024-06-26,2024-06-24
16.7488,14.155378,3,2024-06-27,2024-06-24
16.413462,15.030059,3,2024-06-28,2024-06-24
16.3575,14.60714,3,2024-06-29,2024-06-24
15.956608,13.433534,3,2024-06-30,2024-06-24
16.71178,14.997168,4,2024-06-24,2024-06-24
17.22723,15.061389,4,2024-06-25,2024-06-24
17.370571,14.817068,4,2024-06-26,2024-06-24
17.370054,14.916845,4,2024-06-27,2024-06-24
17.10769,15.16426,4,2024-06-28,2024-06-24
16.75697,15.072466,4,2024-06-29,2024-06-24
16.62765,14.660107,4,2024-06-30,2024-06-24
16.89447,15.245807,1,2024-06-25,2024-06-25
17.301107,14.825432,1,2024-06-26,2024-06-25
17.386614,15.045603,1,2024-06-27,2024-06-25
17.18702,15.595774,1,2024-06-28,2024-06-25
16.747921,15.642806,1,2024-06-29,2024-06-25
16.154642,14.864156,1,2024-06-30,2024-06-25
15.412904,14.308592,1,2024-07-01,2024-06-25
16.668627,15.221478,2,2024-06-25,2024-06-25
17.270702,14.650462,2,2024-06-26,2024-06-25
17.429604,14.6128025,2,2024-06-27,2024-06-25
16.95862,14.722493,2,2024-06-28,2024-06-25
16.49353,14.316135,2,2024-06-29,2024-06-25
15.989632,13.3944,2,2024-06-30,2024-06-25
15.256097,12.817691,2,2024-07-01,2024-06-25
16.51479,15.009633,3,2024-06-25,2024-06-25
17.083908,14.67407,3,2024-06-26,2024-06-25
16.958961,14.395694,3,2024-06-27,2024-06-25
16.555126,15.161822,3,2024-06-28,2024-06-25
16.464848,14.708776,3,2024-06-29,2024-06-25
16.029112,13.495842,3,2024-06-30,2024-06-25
