mean_1m_temp_degC,mean_0_5m_temp_degC,model,valid_date,forecast_date
12.105701,9.02099,4,2024-06-15,2024-06-14
11.995977,9.214985,4,2024-06-16,2024-06-14
12.032959,9.37388,4,2024-06-17,2024-06-14
11.621203,9.051771,4,2024-06-18,2024-06-14
11.244403,8.97628,4,2024-06-19,2024-06-14
11.311029,9.991654,4,2024-06-20,2024-06-14
12.901757,12.281215,5,2024-06-14,2024-06-14
12.850236,12.652865,5,2024-06-15,2024-06-14
13.335276,12.710132,5,2024-06-16,2024-06-14
13.297263,12.665394,5,2024-06-17,2024-06-14
12.5904665,12.4362545,5,2024-06-18,2024-06-14
12.594696,12.562828,5,2024-06-19,2024-06-14
13.464061,12.554993,5,2024-06-20,2024-06-14
13.883489,11.3957615,1,2024-06-15,2024-06-15
13.941661,11.659143,1,2024-06-16,2024-06-15
14.131104,12.087124,1,2024-06-17,2024-06-15
13.804334,12.034394,1,2024-06-18,2024-06-15
13.503316,12.270348,1,2024-06-19,2024-06-15
13.767241,12.674734,1,2024-06-20,2024-06-15
14.866605,13.330216,1,2024-06-21,2024-06-15
12.635531,11.942676,2,2024-06-15,2024-06-15
12.918162,11.939037,2,2024-06-16,2024-06-15
12.989495,12.110226,2,2024-06-17,2024-06-15
12.694545,12.272961,2,2024-06-18,2024-06-15
12.63236,12.546024,2,2024-06-19,2024-06-15
13.338945,12.434922,2,2024-06-20,2024-06-15
14.372167,12.61594,2,2024-06-21,2024-06-15
13.713985,9.521032,3,2024-06-15,2024-06-15
13.616766,10.145552,3,2024-06-16,2024-06-15
13.510446,10.67509,3,2024-06-17,2024-06-15
12.944404,10.768589,3,2024-06-18,2024-06-15
12.513101,11.096085,3,2024-06-19,2024-06-15
12.832737,11.618542,3,2024-06-20,2024-06-15
13.6629505,11.969299,3,2024-06-21,2024-06-15
12.797664,9.568627,4,2024-06-15,2024-06-15
12.188587,9.296696,4,2024-06-16,2024-06-15
12.053312,9.363102,4,2024-06-17,2024-06-15
11.613234,9.040714,4,2024-06-18,2024-06-15
11.239872,8.97252,4,2024-06-19,2024-06-15
11.308853,9.989418,4,2024-06-20,2024-06-15
12.4911175,10.911471,4,2024-06-21,2024-06-15
12.570272,12.061741,5,2024-06-15,2024-06-15
13.135379,12.413438,5,2024-06-16,2024-06-15
13.1754,12.499771,5,2024-06-17,2024-06-15
12.531055,12.355957,5,2024-06-18,2024-06-15
12.561291,12.515516,5,2024-06-19,2024-06-15
13.432258,12.516615,5,2024-06-20,2024-06-15
14.365287,12.874966,5,2024-06-21,2024-06-15
14.022219,11.764044,1,2024-06-16,2024-06-16
14.1800785,12.134554,1,2024-06-17,2024-06-16
13.823195,12.050848,1,2024-06-18,2024-06-16
13.510504,12.276534,1,2024-06-19,2024-06-16
13.772344,12.679926,1,2024-06-20,2024-06-16
14.8726015,13.336167,1,2024-06-21,2024-06-16
15.219462,13.568195,1,2024-06-22,2024-06-16
13.117701,11.974579,2,2024-06-16,2024-06-16
13.032693,12.141235,2,2024-06-17,2024-06-16
12.7073145,12.289173,2,2024-06-18,2024-06-16
12.638742,12.554853,2,2024-06-19,2024-06-16
13.3448925,12.442013,2,2024-06-20,2024-06-16
14.378212,12.622389,2,2024-06-21,2024-06-16
14.434106,12.955844,2,2024-06-22,2024-06-16
