dateTime,parameter,value,code
2026-05-25T21:00:00Z,pH,8.4,P
2026-05-25T21:00:00Z,chla_rfu,0.93,P
2026-05-25T21:00:00Z,turb_NTU,2.1,P
2026-05-25T21:00:00Z,X_72255,-0.37,P
2026-05-25T21:10:00Z,temp_C,14.8,P
2026-05-25T21:10:00Z,flow_cfs,-313,P
2026-05-25T21:10:00Z,gauge_ht_ft,8.54,P
2026-05-25T21:10:00Z,specCond_uscm,68,P
2026-05-25T21:10:00Z,pH,8.6,P
2026-05-25T21:10:00Z,chla_rfu,1.19,P
2026-05-25T21:10:00Z,turb_NTU,2.2,P
2026-05-25T21:10:00Z,X_72255,-0.57,P
2026-05-25T21:20:00Z,temp_C,15.2,P
2026-05-25T21:20:00Z,flow_cfs,-291,P
2026-05-25T21:20:00Z,gauge_ht_ft,8.55,P
2026-05-25T21:20:00Z,specCond_uscm,68,P
2026-05-25T21:20:00Z,pH,8.6,P
2026-05-25T21:20:00Z,chla_rfu,0.89,P
2026-05-25T21:20:00Z,turb_NTU,2.1,P
2026-05-25T21:20:00Z,X_72255,-0.53,P
2026-05-25T21:30:00Z,temp_C,15.2,P
2026-05-25T21:30:00Z,flow_cfs,-60.7,P
2026-05-25T21:30:00Z,gauge_ht_ft,8.51,P
2026-05-25T21:30:00Z,specCond_uscm,68,P
2026-05-25T21:30:00Z,pH,8.6,P
2026-05-25T21:30:00Z,chla_rfu,0.71,P
2026-05-25T21:30:00Z,turb_NTU,2,P
2026-05-25T21:30:00Z,X_72255,-0.11,P
2026-05-25T21:40:00Z,temp_C,15.6,P
2026-05-25T21:40:00Z,flow_cfs,-89,P
2026-05-25T21:40:00Z,gauge_ht_ft,8.54,P
2026-05-25T21:40:00Z,specCond_uscm,68,P
2026-05-25T21:40:00Z,pH,8.4,P
2026-05-25T21:40:00Z,chla_rfu,0.56,P
2026-05-25T21:40:00Z,turb_NTU,1.9,P
2026-05-25T21:40:00Z,X_72255,-0.16,P
2026-05-25T21:50:00Z,temp_C,15.2,P
2026-05-25T21:50:00Z,flow_cfs,-77.7,P
2026-05-25T21:50:00Z,gauge_ht_ft,8.53,P
2026-05-25T21:50:00Z,specCond_uscm,68,P
2026-05-25T21:50:00Z,pH,8.5,P
2026-05-25T21:50:00Z,chla_rfu,0.77,P
2026-05-25T21:50:00Z,turb_NTU,2,P
2026-05-25T21:50:00Z,X_72255,-0.14,P
2026-05-25T22:00:00Z,temp_C,14.9,P
2026-05-25T22:00:00Z,flow_cfs,6.12,P
2026-05-25T22:00:00Z,gauge_ht_ft,8.52,P
2026-05-25T22:00:00Z,specCond_uscm,68,P
2026-05-25T22:00:00Z,pH,8.5,P
2026-05-25T22:00:00Z,chla_rfu,1.16,P
2026-05-25T22:00:00Z,turb_NTU,2,P
2026-05-25T22:00:00Z,X_72255,0.01,P
2026-05-25T22:10:00Z,temp_C,15.4,P
2026-05-25T22:10:00Z,flow_cfs,62,P
2026-05-25T22:10:00Z,gauge_ht_ft,8.53,P
2026-05-25T22:10:00Z,specCond_uscm,68,P
2026-05-25T22:10:00Z,pH,8.5,P
2026-05-25T22:10:00Z,chla_rfu,0.66,P
2026-05-25T22:10:00Z,turb_NTU,1.9,P
2026-05-25T22:10:00Z,X_72255,0.11,P
2026-05-25T22:20:00Z,temp_C,15.2,P
2026-05-25T22:20:00Z,flow_cfs,196,P
2026-05-25T22:20:00Z,gauge_ht_ft,8.52,P
2026-05-25T22:20:00Z,specCond_uscm,68,P
2026-05-25T22:20:00Z,pH,8.6,P
2026-05-25T22:20:00Z,chla_rfu,0.61,P
2026-05-25T22:20:00Z,turb_NTU,1.9,P
2026-05-25T22:20:00Z,X_72255,0.36,P
2026-05-25T22:30:00Z,temp_C,15.3,P
2026-05-25T22:30:00Z,flow_cfs,145,P
2026-05-25T22:30:00Z,gauge_ht_ft,8.5,P
2026-05-25T22:30:00Z,specCond_uscm,68,P
2026-05-25T22:30:00Z,pH,8.6,P
2026-05-25T22:30:00Z,chla_rfu,0.93,P
2026-05-25T22:30:00Z,turb_NTU,2,P
2026-05-25T22:30:00Z,X_72255,0.27,P
2026-05-25T22:40:00Z,temp_C,15.3,P
2026-05-25T22:40:00Z,flow_cfs,-60.8,P
2026-05-25T22:40:00Z,gauge_ht_ft,8.52,P
2026-05-25T22:40:00Z,specCond_uscm,68,P
2026-05-25T22:40:00Z,pH,8.6,P
2026-05-25T22:40:00Z,chla_rfu,0.63,P
2026-05-25T22:40:00Z,turb_NTU,2,P
2026-05-25T22:40:00Z,X_72255,-0.11,P
2026-05-25T22:50:00Z,temp_C,14.9,P
2026-05-25T22:50:00Z,flow_cfs,-105,P
2026-05-25T22:50:00Z,gauge_ht_ft,8.52,P
2026-05-25T22:50:00Z,specCond_uscm,68,P
2026-05-25T22:50:00Z,pH,8.6,P
2026-05-25T22:50:00Z,chla_rfu,0.79,P
2026-05-25T22:50:00Z,turb_NTU,2.1,P
2026-05-25T22:50:00Z,X_72255,-0.19,P
2026-05-25T23:00:00Z,temp_C,15.7,P
2026-05-25T23:00:00Z,flow_cfs,-111,P
2026-05-25T23:00:00Z,gauge_ht_ft,8.54,P
2026-05-25T23:00:00Z,specCond_uscm,68,P
2026-05-25T23:00:00Z,pH,8.6,P
2026-05-25T23:00:00Z,chla_rfu,0.81,P
2026-05-25T23:00:00Z,turb_NTU,1.9,P
2026-05-25T23:00:00Z,X_72255,-0.2,P
2026-05-25T23:10:00Z,temp_C,15.2,P
2026-05-25T23:10:00Z,flow_cfs,-99.6,P
2026-05-25T23:10:00Z,gauge_ht_ft,8.5,P
2026-05-25T23:10:00Z,specCond_uscm,68,P
2026-05-25T23:10:00Z,pH,8.7,P
2026-05-25T23:10:00Z,chla_rfu,0.56,P
2026-05-25T23:10:00Z,turb_NTU,2.1,P
2026-05-25T23:10:00Z,X_72255,-0.18,P
2026-05-25T23:20:00Z,temp_C,15.1,P
2026-05-25T23:20:00Z,flow_cfs,-128,P
2026-05-25T23:20:00Z,gauge_ht_ft,8.51,P
2026-05-25T23:20:00Z,specCond_uscm,68,P
2026-05-25T23:20:00Z,pH,8.7,P
2026-05-25T23:20:00Z,chla_rfu,0.63,P
2026-05-25T23:20:00Z,turb_NTU,2.1,P
2026-05-25T23:20:00Z,X_72255,-0.23,P
2026-05-25T23:30:00Z,temp_C,14.9,P
2026-05-25T23:30:00Z,flow_cfs,-267,P
2026-05-25T23:30:00Z,gauge_ht_ft,8.52,P
2026-05-25T23:30:00Z,specCond_uscm,68,P
2026-05-25T23:30:00Z,pH,8.8,P
2026-05-25T23:30:00Z,chla_rfu,0.73,P
2026-05-25T23:30:00Z,turb_NTU,2.9,P
2026-05-25T23:30:00Z,X_72255,-0.49,P
2026-05-25T23:40:00Z,temp_C,14.1,P
2026-05-25T23:40:00Z,flow_cfs,-250,P
2026-05-25T23:40:00Z,gauge_ht_ft,8.5,P
2026-05-25T23:40:00Z,specCond_uscm,68,P
2026-05-25T23:40:00Z,pH,8.9,P
2026-05-25T23:40:00Z,chla_rfu,0.61,P
2026-05-25T23:40:00Z,turb_NTU,4.6,P
2026-05-25T23:40:00Z,X_72255,-0.46,P
2026-05-25T23:50:00Z,temp_C,14.2,P
2026-05-25T23:50:00Z,flow_cfs,-273,P
2026-05-25T23:50:00Z,gauge_ht_ft,8.52,P
2026-05-25T23:50:00Z,specCond_uscm,68,P
2026-05-25T23:50:00Z,pH,9,P
2026-05-25T23:50:00Z,chla_rfu,0.61,P
2026-05-25T23:50:00Z,turb_NTU,2.5,P
2026-05-25T23:50:00Z,X_72255,-0.5,P
2026-05-26T00:00:00Z,temp_C,14.3,P
2026-05-26T00:00:00Z,flow_cfs,-283,P
2026-05-26T00:00:00Z,gauge_ht_ft,8.5,P
2026-05-26T00:00:00Z,specCond_uscm,68,P
2026-05-26T00:00:00Z,pH,9,P
2026-05-26T00:00:00Z,chla_rfu,0.63,P
2026-05-26T00:00:00Z,turb_NTU,2.2,P
2026-05-26T00:00:00Z,X_72255,-0.52,P
2026-05-26T00:10:00Z,temp_C,14.2,P
2026-05-26T00:10:00Z,flow_cfs,-205,P
2026-05-26T00:10:00Z,gauge_ht_ft,8.5,P
2026-05-26T00:10:00Z,specCond_uscm,68,P
2026-05-26T00:10:00Z,pH,9,P
2026-05-26T00:10:00Z,chla_rfu,0.74,P
2026-05-26T00:10:00Z,turb_NTU,2.7,P
2026-05-26T00:10:00Z,X_72255,-0.38,P
2026-05-26T00:20:00Z,temp_C,14.7,P
2026-05-26T00:20:00Z,flow_cfs,-222,P
2026-05-26T00:20:00Z,gauge_ht_ft,8.51,P
2026-05-26T00:20:00Z,specCond_uscm,69,P
2026-05-26T00:20:00Z,pH,8.9,P
2026-05-26T00:20:00Z,chla_rfu,0.72,P
2026-05-26T00:20:00Z,turb_NTU,2.1,P
2026-05-26T00:20:00Z,X_72255,-0.41,P
2026-05-26T00:30:00Z,temp_C,14.7,P
2026-05-26T00:30:00Z,flow_cfs,-216,P
2026-05-26T00:30:00Z,gauge_ht_ft,8.5,P
2026-05-26T00:30:00Z,specCond_uscm,69,P
2026-05-26T00:30:00Z,pH,8.9,P
2026-05-26T00:30:00Z,chla_rfu,0.74,P
2026-05-26T00:30:00Z,turb_NTU,2.3,P
2026-05-26T00:30:00Z,X_72255,-0.4,P
2026-05-26T00:40:00Z,temp_C,14.6,P
2026-05-26T00:40:00Z,flow_cfs,-183,P
2026-05-26T00:40:00Z,gauge_ht_ft,8.51,P
2026-05-26T00:40:00Z,specCond_uscm,69,P
2026-05-26T00:40:00Z,pH,8.9,P
2026-05-26T00:40:00Z,chla_rfu,0.81,P
2026-05-26T00:40:00Z,turb_NTU,2.2,P
2026-05-26T00:40:00Z,X_72255,-0.34,P
2026-05-26T00:50:00Z,temp_C,14.8,P
2026-05-26T00:50:00Z,flow_cfs,-172,P
2026-05-26T00:50:00Z,gauge_ht_ft,8.51,P
2026-05-26T00:50:00Z,specCond_uscm,69,P
2026-05-26T00:50:00Z,pH,8.7,P
2026-05-26T00:50:00Z,chla_rfu,0.84,P
2026-05-26T00:50:00Z,turb_NTU,2.5,P
2026-05-26T00:50:00Z,X_72255,-0.31,P
2026-05-26T01:00:00Z,temp_C,14.7,P
2026-05-26T01:00:00Z,flow_cfs,-150,P
2026-05-26T01:00:00Z,gauge_ht_ft,8.5,P
2026-05-26T01:00:00Z,specCond_uscm,69,P
2026-05-26T01:00:00Z,pH,8.8,P
2026-05-26T01:00:00Z,chla_rfu,0.96,P
2026-05-26T01:00:00Z,turb_NTU,2.2,P
2026-05-26T01:00:00Z,X_72255,-0.27,P
2026-05-26T01:10:00Z,temp_C,14.7,P
2026-05-26T01:10:00Z,flow_cfs,-177,P
2026-05-26T01:10:00Z,gauge_ht_ft,8.5,P
2026-05-26T01:10:00Z,specCond_uscm,69,P
2026-05-26T01:10:00Z,pH,8.8,P
2026-05-26T01:10:00Z,chla_rfu,1.1,P
2026-05-26T01:10:00Z,turb_NTU,2,P
2026-05-26T01:10:00Z,X_72255,-0.32,P
2026-05-26T01:20:00Z,temp_C,14.7,P
2026-05-26T01:20:00Z,flow_cfs,-172,P
2026-05-26T01:20:00Z,gauge_ht_ft,8.5,P
2026-05-26T01:20:00Z,specCond_uscm,69,P
2026-05-26T01:20:00Z,pH,8.7,P
2026-05-26T01:20:00Z,chla_rfu,0.89,P
2026-05-26T01:20:00Z,turb_NTU,2.2,P
2026-05-26T01:20:00Z,X_72255,-0.31,P
2026-05-26T01:30:00Z,temp_C,14.7,P
2026-05-26T01:30:00Z,flow_cfs,-144,P
2026-05-26T01:30:00Z,gauge_ht_ft,8.5,P
2026-05-26T01:30:00Z,specCond_uscm,69,P
2026-05-26T01:30:00Z,pH,8.7,P
2026-05-26T01:30:00Z,chla_rfu,0.9,P
2026-05-26T01:30:00Z,turb_NTU,2,P
2026-05-26T01:30:00Z,X_72255,-0.26,P
2026-05-26T01:40:00Z,temp_C,14.6,P
2026-05-26T01:40:00Z,flow_cfs,-138,P
2026-05-26T01:40:00Z,gauge_ht_ft,8.5,P
2026-05-26T01:40:00Z,specCond_uscm,69,P
2026-05-26T01:40:00Z,pH,8.8,P
2026-05-26T01:40:00Z,chla_rfu,0.79,P
2026-05-26T01:40:00Z,turb_NTU,2.2,P
2026-05-26T01:40:00Z,X_72255,-0.25,P
2026-05-26T01:50:00Z,temp_C,14.5,P
2026-05-26T01:50:00Z,flow_cfs,-161,P
2026-05-26T01:50:00Z,gauge_ht_ft,8.5,P
2026-05-26T01:50:00Z,specCond_uscm,69,P
2026-05-26T01:50:00Z,pH,8.8,P
2026-05-26T01:50:00Z,chla_rfu,0.8,P
2026-05-26T01:50:00Z,turb_NTU,2.1,P
2026-05-26T01:50:00Z,X_72255,-0.29,P
2026-05-26T02:00:00Z,temp_C,14.6,P
2026-05-26T02:00:00Z,flow_cfs,-144,P
2026-05-26T02:00:00Z,gauge_ht_ft,8.5,P
2026-05-26T02:00:00Z,specCond_uscm,69,P
2026-05-26T02:00:00Z,pH,8.8,P
2026-05-26T02:00:00Z,chla_rfu,0.89,P
2026-05-26T02:00:00Z,turb_NTU,2,P
2026-05-26T02:00:00Z,X_72255,-0.26,P
2026-05-26T02:10:00Z,temp_C,14.6,P
2026-05-26T02:10:00Z,flow_cfs,-138,P
2026-05-26T02:10:00Z,gauge_ht_ft,8.5,P
2026-05-26T02:10:00Z,specCond_uscm,69,P
2026-05-26T02:10:00Z,pH,8.7,P
2026-05-26T02:10:00Z,chla_rfu,1.43,P
2026-05-26T02:10:00Z,turb_NTU,2.1,P
2026-05-26T02:10:00Z,X_72255,-0.25,P
2026-05-26T02:20:00Z,temp_C,14.6,P
2026-05-26T02:20:00Z,flow_cfs,-127,P
2026-05-26T02:20:00Z,gauge_ht_ft,8.5,P
2026-05-26T02:20:00Z,specCond_uscm,69,P
2026-05-26T02:20:00Z,pH,8.7,P
2026-05-26T02:20:00Z,chla_rfu,1.15,P
2026-05-26T02:20:00Z,turb_NTU,3.5,P
2026-05-26T02:20:00Z,X_72255,-0.23,P
2026-05-26T02:30:00Z,temp_C,14.6,P
2026-05-26T02:30:00Z,flow_cfs,-127,P
2026-05-26T02:30:00Z,gauge_ht_ft,8.5,P
2026-05-26T02:30:00Z,specCond_uscm,69,P
2026-05-26T02:30:00Z,pH,8.7,P
2026-05-26T02:30:00Z,chla_rfu,1.04,P
2026-05-26T02:30:00Z,turb_NTU,2.3,P
2026-05-26T02:30:00Z,X_72255,-0.23,P
2026-05-26T02:40:00Z,temp_C,14.5,P
2026-05-26T02:40:00Z,flow_cfs,-189,P
2026-05-26T02:40:00Z,gauge_ht_ft,8.51,P
2026-05-26T02:40:00Z,specCond_uscm,69,P
2026-05-26T02:40:00Z,pH,8.7,P
2026-05-26T02:40:00Z,chla_rfu,1.02,P
2026-05-26T02:40:00Z,turb_NTU,2.2,P
2026-05-26T02:40:00Z,X_72255,-0.35,P
2026-05-26T02:50:00Z,temp_C,14.5,P
2026-05-26T02:50:00Z,flow_cfs,-194,P
2026-05-26T02:50:00Z,gauge_ht_ft,8.5,P
2026-05-26T02:50:00Z,specCond_uscm,69,P
2026-05-26T02:50:00Z,pH,8.7,P
2026-05-26T02:50:00Z,chla_rfu,1.16,P
2026-05-26T02:50:00Z,turb_NTU,2.1,P
2026-05-26T02:50:00Z,X_72255,-0.36,P
2026-05-26T03:00:00Z,temp_C,14.4,P
2026-05-26T03:00:00Z,flow_cfs,-217,P
2026-05-26T03:00:00Z,gauge_ht_ft,8.51,P
2026-05-26T03:00:00Z,specCond_uscm,69,P
2026-05-26T03:00:00Z,pH,8.8,P
2026-05-26T03:00:00Z,chla_rfu,1.04,P
2026-05-26T03:00:00Z,turb_NTU,2.7,P
2026-05-26T03:00:00Z,X_72255,-0.4,P
2026-05-26T03:10:00Z,temp_C,14.4,P
2026-05-26T03:10:00Z,flow_cfs,-245,P
2026-05-26T03:10:00Z,gauge_ht_ft,8.51,P
2026-05-26T03:10:00Z,specCond_uscm,69,P
2026-05-26T03:10:00Z,pH,8.7,P
2026-05-26T03:10:00Z,chla_rfu,1.07,P
2026-05-26T03:10:00Z,turb_NTU,2.1,P
2026-05-26T03:10:00Z,X_72255,-0.45,P
2026-05-26T03:20:00Z,temp_C,14.4,P
2026-05-26T03:20:00Z,flow_cfs,-239,P
2026-05-26T03:20:00Z,gauge_ht_ft,8.51,P
2026-05-26T03:20:00Z,specCond_uscm,69,P
2026-05-26T03:20:00Z,pH,8.7,P
2026-05-26T03:20:00Z,chla_rfu,1.05,P
2026-05-26T03:20:00Z,turb_NTU,2.1,P
2026-05-26T03:20:00Z,X_72255,-0.44,P
2026-05-26T03:30:00Z,temp_C,14.3,P
2026-05-26T03:30:00Z,flow_cfs,-284,P
2026-05-26T03:30:00Z,gauge_ht_ft,8.52,P
2026-05-26T03:30:00Z,specCond_uscm,69,P
2026-05-26T03:30:00Z,pH,8.6,P
2026-05-26T03:30:00Z,chla_rfu,0.9,P
2026-05-26T03:30:00Z,turb_NTU,2.1,P
2026-05-26T03:30:00Z,X_72255,-0.52,P
2026-05-26T03:40:00Z,temp_C,14.3,P
2026-05-26T03:40:00Z,flow_cfs,-267,P
2026-05-26T03:40:00Z,gauge_ht_ft,8.51,P
2026-05-26T03:40:00Z,specCond_uscm,69,P
2026-05-26T03:40:00Z,pH,8.6,P
2026-05-26T03:40:00Z,chla_rfu,0.9,P
2026-05-26T03:40:00Z,turb_NTU,2,P
2026-05-26T03:40:00Z,X_72255,-0.49,P
2026-05-26T03:50:00Z,temp_C,14.4,P
2026-05-26T03:50:00Z,flow_cfs,-245,P
2026-05-26T03:50:00Z,gauge_ht_ft,8.51,P
2026-05-26T03:50:00Z,specCond_uscm,68,P
2026-05-26T03:50:00Z,pH,8.6,P
2026-05-26T03:50:00Z,chla_rfu,0.93,P
2026-05-26T03:50:00Z,turb_NTU,2.1,P
2026-05-26T03:50:00Z,X_72255,-0.45,P
2026-05-26T04:00:00Z,temp_C,14.4,P
2026-05-26T04:00:00Z,flow_cfs,-245,P
2026-05-26T04:00:00Z,gauge_ht_ft,8.52,P
2026-05-26T04:00:00Z,specCond_uscm,68,P
2026-05-26T04:00:00Z,pH,8.5,P
2026-05-26T04:00:00Z,chla_rfu,1.01,P
2026-05-26T04:00:00Z,turb_NTU,2.2,P
2026-05-26T04:00:00Z,X_72255,-0.45,P
2026-05-26T04:10:00Z,temp_C,14.3,P
2026-05-26T04:10:00Z,flow_cfs,-217,P
2026-05-26T04:10:00Z,gauge_ht_ft,8.51,P
2026-05-26T04:10:00Z,specCond_uscm,68,P
2026-05-26T04:10:00Z,pH,8.5,P
2026-05-26T04:10:00Z,chla_rfu,0.91,P
2026-05-26T04:10:00Z,turb_NTU,2.2,P
2026-05-26T04:10:00Z,X_72255,-0.4,P
2026-05-26T04:20:00Z,temp_C,14.3,P
2026-05-26T04:20:00Z,flow_cfs,-195,P
2026-05-26T04:20:00Z,gauge_ht_ft,8.52,P
2026-05-26T04:20:00Z,specCond_uscm,68,P
2026-05-26T04:20:00Z,pH,8.5,P
2026-05-26T04:20:00Z,chla_rfu,0.98,P
2026-05-26T04:20:00Z,turb_NTU,2.2,P
2026-05-26T04:20:00Z,X_72255,-0.36,P
2026-05-26T04:30:00Z,temp_C,14.3,P
2026-05-26T04:30:00Z,flow_cfs,-206,P
2026-05-26T04:30:00Z,gauge_ht_ft,8.53,P
2026-05-26T04:30:00Z,specCond_uscm,68,P
2026-05-26T04:30:00Z,pH,8.5,P
2026-05-26T04:30:00Z,chla_rfu,1.05,P
2026-05-26T04:30:00Z,turb_NTU,2.1,P
2026-05-26T04:30:00Z,X_72255,-0.38,P
2026-05-26T04:40:00Z,temp_C,14.3,P
2026-05-26T04:40:00Z,flow_cfs,-201,P
2026-05-26T04:40:00Z,gauge_ht_ft,8.53,P
2026-05-26T04:40:00Z,specCond_uscm,68,P
2026-05-26T04:40:00Z,pH,8.5,P
2026-05-26T04:40:00Z,chla_rfu,1.12,P
2026-05-26T04:40:00Z,turb_NTU,2.1,P
2026-05-26T04:40:00Z,X_72255,-0.37,P
2026-05-26T04:50:00Z,temp_C,14.2,P
2026-05-26T04:50:00Z,flow_cfs,-195,P
2026-05-26T04:50:00Z,gauge_ht_ft,8.53,P
2026-05-26T04:50:00Z,specCond_uscm,68,P
2026-05-26T04:50:00Z,pH,8.5,P
2026-05-26T04:50:00Z,chla_rfu,0.93,P
2026-05-26T04:50:00Z,turb_NTU,2.2,P
2026-05-26T04:50:00Z,X_72255,-0.36,P
2026-05-26T05:00:00Z,temp_C,14.2,P
2026-05-26T05:00:00Z,flow_cfs,-201,P
2026-05-26T05:00:00Z,gauge_ht_ft,8.54,P
2026-05-26T05:00:00Z,specCond_uscm,68,P
2026-05-26T05:00:00Z,pH,8.5,P
2026-05-26T05:00:00Z,chla_rfu,1.23,P
2026-05-26T05:00:00Z,turb_NTU,2.2,P
2026-05-26T05:00:00Z,X_72255,-0.37,P
2026-05-26T05:10:00Z,temp_C,14.2,P
2026-05-26T05:10:00Z,flow_cfs,-195,P
2026-05-26T05:10:00Z,gauge_ht_ft,8.54,P
2026-05-26T05:10:00Z,specCond_uscm,68,P
2026-05-26T05:10:00Z,pH,8.5,P
2026-05-26T05:10:00Z,chla_rfu,1.03,P
2026-05-26T05:10:00Z,turb_NTU,2.2,P
2026-05-26T05:10:00Z,X_72255,-0.36,P
2026-05-26T05:20:00Z,temp_C,14.2,P
2026-05-26T05:20:00Z,flow_cfs,-195,P
2026-05-26T05:20:00Z,gauge_ht_ft,8.54,P
2026-05-26T05:20:00Z,specCond_uscm,68,P
2026-05-26T05:20:00Z,pH,8.5,P
2026-05-26T05:20:00Z,chla_rfu,1.08,P
2026-05-26T05:20:00Z,turb_NTU,2.1,P
2026-05-26T05:20:00Z,X_72255,-0.36,P
2026-05-26T05:30:00Z,temp_C,14.2,P
2026-05-26T05:30:00Z,flow_cfs,-195,P
2026-05-26T05:30:00Z,gauge_ht_ft,8.54,P
2026-05-26T05:30:00Z,specCond_uscm,69,P
2026-05-26T05:30:00Z,pH,8.4,P
2026-05-26T05:30:00Z,chla_rfu,1.05,P
2026-05-26T05:30:00Z,turb_NTU,2.2,P
2026-05-26T05:30:00Z,X_72255,-0.36,P
2026-05-26T05:40:00Z,temp_C,14.2,P
2026-05-26T05:40:00Z,flow_cfs,-179,P
2026-05-26T05:40:00Z,gauge_ht_ft,8.54,P
2026-05-26T05:40:00Z,specCond_uscm,68,P
2026-05-26T05:40:00Z,pH,8.4,P
2026-05-26T05:40:00Z,chla_rfu,0.9,P
2026-05-26T05:40:00Z,turb_NTU,3.9,P
2026-05-26T05:40:00Z,X_72255,-0.32,P
2026-05-26T05:50:00Z,temp_C,14.1,P
2026-05-26T05:50:00Z,flow_cfs,-190,P
2026-05-26T05:50:00Z,gauge_ht_ft,8.54,P
2026-05-26T05:50:00Z,specCond_uscm,68,P
2026-05-26T05:50:00Z,pH,8.4,P
2026-05-26T05:50:00Z,chla_rfu,1.05,P
2026-05-26T05:50:00Z,turb_NTU,2,P
2026-05-26T05:50:00Z,X_72255,-0.35,P
2026-05-26T06:00:00Z,temp_C,14.1,P
2026-05-26T06:00:00Z,flow_cfs,-167,P
2026-05-26T06:00:00Z,gauge_ht_ft,8.54,P
2026-05-26T06:00:00Z,specCond_uscm,69,P
2026-05-26T06:00:00Z,pH,8.4,P
2026-05-26T06:00:00Z,chla_rfu,0.84,P
2026-05-26T06:00:00Z,turb_NTU,2.1,P
2026-05-26T06:00:00Z,X_72255,-0.3,P
2026-05-26T06:10:00Z,temp_C,14.1,P
2026-05-26T06:10:00Z,flow_cfs,-117,P
2026-05-26T06:10:00Z,gauge_ht_ft,8.55,P
2026-05-26T06:10:00Z,specCond_uscm,68,P
2026-05-26T06:10:00Z,pH,8.4,P
2026-05-26T06:10:00Z,chla_rfu,1.44,P
2026-05-26T06:10:00Z,turb_NTU,2.1,P
2026-05-26T06:10:00Z,X_72255,-0.21,P
2026-05-26T06:20:00Z,temp_C,14.1,P
2026-05-26T06:20:00Z,flow_cfs,-100,P
2026-05-26T06:20:00Z,gauge_ht_ft,8.55,P
2026-05-26T06:20:00Z,specCond_uscm,68,P
2026-05-26T06:20:00Z,pH,8.4,P
2026-05-26T06:20:00Z,chla_rfu,1,P
2026-05-26T06:20:00Z,turb_NTU,2.7,P
2026-05-26T06:20:00Z,X_72255,-0.18,P
2026-05-26T06:30:00Z,temp_C,14.1,P
2026-05-26T06:30:00Z,flow_cfs,-77.9,P
2026-05-26T06:30:00Z,gauge_ht_ft,8.55,P
2026-05-26T06:30:00Z,specCond_uscm,69,P
2026-05-26T06:30:00Z,pH,8.4,P
2026-05-26T06:30:00Z,chla_rfu,0.97,P
2026-05-26T06:30:00Z,turb_NTU,2.2,P
2026-05-26T06:30:00Z,X_72255,-0.14,P
2026-05-26T06:40:00Z,temp_C,14,P
2026-05-26T06:40:00Z,flow_cfs,-50,P
2026-05-26T06:40:00Z,gauge_ht_ft,8.56,P
2026-05-26T06:40:00Z,specCond_uscm,69,P
2026-05-26T06:40:00Z,pH,8.3,P
2026-05-26T06:40:00Z,chla_rfu,0.89,P
2026-05-26T06:40:00Z,turb_NTU,2.1,P
2026-05-26T06:40:00Z,X_72255,-0.09,P
2026-05-26T06:50:00Z,temp_C,14.1,P
2026-05-26T06:50:00Z,flow_cfs,-38.8,P
2026-05-26T06:50:00Z,gauge_ht_ft,8.57,P
2026-05-26T06:50:00Z,specCond_uscm,68,P
2026-05-26T06:50:00Z,pH,8.4,P
2026-05-26T06:50:00Z,chla_rfu,1.12,P
2026-05-26T06:50:00Z,turb_NTU,2,P
2026-05-26T06:50:00Z,X_72255,-0.07,P
2026-05-26T07:00:00Z,temp_C,14.1,P
2026-05-26T07:00:00Z,flow_cfs,-61.2,P
2026-05-26T07:00:00Z,gauge_ht_ft,8.56,P
2026-05-26T07:00:00Z,specCond_uscm,68,P
2026-05-26T07:00:00Z,pH,8.5,P
2026-05-26T07:00:00Z,chla_rfu,1.01,P
2026-05-26T07:00:00Z,turb_NTU,2.5,P
2026-05-26T07:00:00Z,X_72255,-0.11,P
2026-05-26T07:10:00Z,temp_C,14.1,P
2026-05-26T07:10:00Z,flow_cfs,-55.7,P
2026-05-26T07:10:00Z,gauge_ht_ft,8.57,P
2026-05-26T07:10:00Z,specCond_uscm,68,P
2026-05-26T07:10:00Z,pH,8.5,P
2026-05-26T07:10:00Z,chla_rfu,0.94,P
2026-05-26T07:10:00Z,turb_NTU,2.6,P
2026-05-26T07:10:00Z,X_72255,-0.1,P
2026-05-26T07:20:00Z,temp_C,14.1,P
2026-05-26T07:20:00Z,flow_cfs,-78.2,P
2026-05-26T07:20:00Z,gauge_ht_ft,8.57,P
2026-05-26T07:20:00Z,specCond_uscm,67,P
2026-05-26T07:20:00Z,pH,8.6,P
2026-05-26T07:20:00Z,chla_rfu,0.76,P
2026-05-26T07:20:00Z,turb_NTU,2.1,P
2026-05-26T07:20:00Z,X_72255,-0.14,P
2026-05-26T07:30:00Z,temp_C,14,P
2026-05-26T07:30:00Z,flow_cfs,-112,P
2026-05-26T07:30:00Z,gauge_ht_ft,8.58,P
2026-05-26T07:30:00Z,specCond_uscm,68,P
2026-05-26T07:30:00Z,pH,8.5,P
2026-05-26T07:30:00Z,chla_rfu,1.08,P
2026-05-26T07:30:00Z,turb_NTU,2.1,P
2026-05-26T07:30:00Z,X_72255,-0.2,P
2026-05-26T07:40:00Z,temp_C,14,P
2026-05-26T07:40:00Z,flow_cfs,-123,P
2026-05-26T07:40:00Z,gauge_ht_ft,8.57,P
2026-05-26T07:40:00Z,specCond_uscm,68,P
2026-05-26T07:40:00Z,pH,8.5,P
2026-05-26T07:40:00Z,chla_rfu,1.15,P
